Date,concert,cinema,museum,book,theater,Country
2024-11-01,2,<1,5,78,1,Malaysia
2024-12-01,3,1,5,66,1,Malaysia
2025-01-01,2,<1,5,51,<1,Malaysia
2025-02-01,2,<1,4,63,<1,Malaysia
2025-03-01,1,<1,2,95,<1,Malaysia
2025-04-01,2,1,3,75,<1,Malaysia
2025-05-01,4,1,5,85,1,Malaysia
2004-01-01,4,65,3,57,23,Turkey
2004-02-01,5,62,2,56,21,Turkey
2004-03-01,4,51,2,61,25,Turkey
2004-04-01,4,50,3,62,25,Turkey
2004-05-01,7,56,3,55,20,Turkey
2004-06-01,7,49,2,44,11,Turkey
2004-07-01,7,43,1,33,8,Turkey
2004-08-01,5,46,2,36,8,Turkey
2004-09-01,5,48,2,43,13,Turkey
2004-10-01,6,51,3,62,18,Turkey
2004-11-01,4,65,2,53,19,Turkey
2004-12-01,5,54,2,58,18,Turkey
2005-01-01,6,61,2,54,15,Turkey
2005-02-01,6,51,2,56,18,Turkey
2005-03-01,4,50,2,71,23,Turkey
2005-04-01,5,43,2,55,17,Turkey
2005-05-01,7,42,3,50,13,Turkey
2005-06-01,8,38,2,35,9,Turkey
2005-07-01,8,40,1,32,7,Turkey
2005-08-01,7,38,1,33,7,Turkey
2005-09-01,5,37,1,39,10,Turkey
2005-10-01,4,37,2,47,16,Turkey
2005-11-01,4,52,2,42,17,Turkey
2005-12-01,4,62,2,44,16,Turkey
2006-01-01,4,68,1,39,12,Turkey
2006-02-01,4,71,2,41,18,Turkey
2006-03-01,4,40,2,45,20,Turkey
2006-04-01,4,37,2,38,18,Turkey
2006-05-01,5,34,2,32,13,Turkey
2006-06-01,6,30,1,25,7,Turkey
2006-07-01,7,31,1,22,5,Turkey
2006-08-01,6,31,1,22,5,Turkey
2006-09-01,5,33,1,26,8,Turkey
2006-10-01,4,41,1,38,14,Turkey
2006-11-01,3,42,2,37,17,Turkey
2006-12-01,3,40,2,36,15,Turkey
2007-01-01,3,46,1,35,12,Turkey
2007-02-01,3,44,1,32,13,Turkey
2007-03-01,4,42,2,35,15,Turkey
2007-04-01,3,34,2,30,12,Turkey
2007-05-01,6,32,6,30,10,Turkey
2007-06-01,6,30,1,22,6,Turkey
2007-07-01,5,31,1,20,4,Turkey
2007-08-01,6,34,1,22,4,Turkey
2007-09-01,4,33,1,27,7,Turkey
2007-10-01,4,36,1,35,12,Turkey
2007-11-01,4,43,1,33,15,Turkey
2007-12-01,3,54,1,31,11,Turkey
2008-01-01,3,55,1,32,10,Turkey
2008-02-01,4,62,1,28,11,Turkey
2008-03-01,4,58,1,28,14,Turkey
2008-04-01,5,41,3,29,12,Turkey
2008-05-01,6,38,4,27,9,Turkey
2008-06-01,6,41,1,19,5,Turkey
2008-07-01,7,49,1,18,4,Turkey
2008-08-01,7,52,1,18,4,Turkey
2008-09-01,3,47,1,29,7,Turkey
2008-10-01,4,56,2,32,10,Turkey
2008-11-01,3,69,1,32,12,Turkey
2008-12-01,3,91,1,29,9,Turkey
2009-01-01,3,65,1,28,9,Turkey
2009-02-01,3,73,2,28,11,Turkey
2009-03-01,3,59,2,29,11,Turkey
2009-04-01,4,60,4,29,9,Turkey
2009-05-01,5,52,4,26,7,Turkey
2009-06-01,5,53,1,21,4,Turkey
2009-07-01,6,60,1,18,4,Turkey
2009-08-01,4,55,1,20,3,Turkey
2009-09-01,3,53,1,24,4,Turkey
2009-10-01,4,64,1,35,9,Turkey
2009-11-01,3,77,1,30,8,Turkey
2009-12-01,3,74,1,34,9,Turkey
2010-01-01,3,83,1,29,8,Turkey
2010-02-01,3,72,2,30,9,Turkey
2010-03-01,4,66,2,31,11,Turkey
2010-04-01,4,56,2,31,9,Turkey
2010-05-01,6,46,3,29,7,Turkey
2010-06-01,5,46,1,21,4,Turkey
2010-07-01,6,52,1,18,3,Turkey
2010-08-01,4,49,1,18,3,Turkey
2010-09-01,4,46,1,21,5,Turkey
2010-10-01,4,51,1,32,9,Turkey
2010-11-01,3,61,1,29,8,Turkey
2010-12-01,3,55,1,31,8,Turkey
2011-01-01,3,63,1,30,8,Turkey
2011-02-01,3,64,1,28,9,Turkey
2011-03-01,3,50,2,33,9,Turkey
2011-04-01,4,47,2,30,9,Turkey
2011-05-01,5,43,3,27,7,Turkey
2011-06-01,5,42,1,20,4,Turkey
2011-07-01,6,49,1,19,3,Turkey
2011-08-01,3,54,1,21,3,Turkey
2011-09-01,4,52,1,26,4,Turkey
2011-10-01,3,53,1,34,8,Turkey
2011-11-01,3,70,1,34,8,Turkey
2011-12-01,3,69,1,32,9,Turkey
2012-01-01,3,68,1,29,8,Turkey
2012-02-01,3,74,1,31,9,Turkey
2012-03-01,3,58,1,30,10,Turkey
2012-04-01,4,45,2,29,8,Turkey
2012-05-01,5,42,2,26,7,Turkey
2012-06-01,7,43,1,19,3,Turkey
2012-07-01,5,50,1,20,3,Turkey
2012-08-01,3,47,1,19,3,Turkey
2012-09-01,5,40,1,24,4,Turkey
2012-10-01,4,39,1,30,6,Turkey
2012-11-01,3,58,1,33,8,Turkey
2012-12-01,3,54,1,31,7,Turkey
2013-01-01,2,66,1,28,6,Turkey
2013-02-01,4,61,2,30,8,Turkey
2013-03-01,4,46,2,30,8,Turkey
2013-04-01,4,40,1,32,7,Turkey
2013-05-01,7,35,2,26,6,Turkey
2013-06-01,4,35,1,20,3,Turkey
2013-07-01,4,35,1,21,2,Turkey
2013-08-01,4,40,1,20,2,Turkey
2013-09-01,5,33,1,28,4,Turkey
2013-10-01,4,45,1,34,6,Turkey
2013-11-01,3,56,1,36,8,Turkey
2013-12-01,3,73,1,33,8,Turkey
2014-01-01,3,68,1,34,8,Turkey
2014-02-01,3,87,1,31,7,Turkey
2014-03-01,4,64,1,33,7,Turkey
2014-04-01,3,51,1,32,8,Turkey
2014-05-01,4,39,2,31,7,Turkey
2014-06-01,4,39,1,23,3,Turkey
2014-07-01,3,36,1,22,2,Turkey
2014-08-01,5,38,1,22,2,Turkey
2014-09-01,5,37,1,31,4,Turkey
2014-10-01,4,59,1,35,6,Turkey
2014-11-01,4,70,1,37,8,Turkey
2014-12-01,3,71,1,36,8,Turkey
2015-01-01,2,83,1,33,7,Turkey
2015-02-01,3,74,1,36,7,Turkey
2015-03-01,3,63,1,40,9,Turkey
2015-04-01,4,60,1,36,8,Turkey
2015-05-01,6,43,1,32,6,Turkey
2015-06-01,4,36,1,26,3,Turkey
2015-07-01,4,36,1,23,2,Turkey
2015-08-01,4,38,1,24,3,Turkey
2015-09-01,4,46,1,28,3,Turkey
2015-10-01,3,55,1,44,6,Turkey
2015-11-01,4,52,1,42,8,Turkey
2015-12-01,3,73,1,43,8,Turkey
2016-01-01,3,80,1,41,8,Turkey
2016-02-01,3,73,1,41,8,Turkey
2016-03-01,3,53,1,45,9,Turkey
2016-04-01,3,41,1,38,8,Turkey
2016-05-01,4,44,1,37,7,Turkey
2016-06-01,3,37,1,31,4,Turkey
2016-07-01,3,36,1,25,3,Turkey
2016-08-01,4,41,1,28,3,Turkey
2016-09-01,5,43,1,37,4,Turkey
2016-10-01,5,55,1,46,7,Turkey
2016-11-01,4,68,1,44,10,Turkey
2016-12-01,3,68,1,41,8,Turkey
2017-01-01,3,82,1,42,8,Turkey
2017-02-01,4,93,1,46,9,Turkey
2017-03-01,4,64,1,49,11,Turkey
2017-04-01,4,63,1,43,9,Turkey
2017-05-01,5,43,2,39,7,Turkey
2017-06-01,4,47,1,32,3,Turkey
2017-07-01,6,48,1,31,3,Turkey
2017-08-01,6,46,1,31,3,Turkey
2017-09-01,7,48,1,44,5,Turkey
2017-10-01,7,63,1,54,9,Turkey
2017-11-01,5,96,1,56,10,Turkey
2017-12-01,5,89,1,50,9,Turkey
2018-01-01,4,100,1,45,9,Turkey
2018-02-01,5,71,1,52,10,Turkey
2018-03-01,5,62,2,52,12,Turkey
2018-04-01,6,54,2,49,10,Turkey
2018-05-01,6,46,1,38,7,Turkey
2018-06-01,5,46,1,33,3,Turkey
2018-07-01,9,42,1,32,4,Turkey
2018-08-01,9,46,1,34,4,Turkey
2018-09-01,11,44,1,54,5,Turkey
2018-10-01,8,65,2,61,9,Turkey
2018-11-01,6,91,2,58,10,Turkey
2018-12-01,6,77,1,56,10,Turkey
2019-01-01,5,83,1,53,11,Turkey
2019-02-01,6,67,2,64,11,Turkey
2019-03-01,8,49,2,68,13,Turkey
2019-04-01,8,49,2,52,11,Turkey
2019-05-01,7,36,2,46,8,Turkey
2019-06-01,9,43,2,39,4,Turkey
2019-07-01,11,41,2,40,5,Turkey
2019-08-01,14,46,2,42,6,Turkey
2019-09-01,13,40,2,64,7,Turkey
2019-10-01,11,94,2,68,11,Turkey
2019-11-01,8,89,2,62,12,Turkey
2019-12-01,7,70,2,58,11,Turkey
2020-01-01,6,88,2,54,11,Turkey
2020-02-01,7,64,2,64,10,Turkey
2020-03-01,4,28,2,58,6,Turkey
2020-04-01,2,14,3,67,4,Turkey
2020-05-01,2,11,2,56,3,Turkey
2020-06-01,2,9,2,41,3,Turkey
2020-07-01,3,10,3,37,2,Turkey
2020-08-01,4,11,2,41,3,Turkey
2020-09-01,2,11,1,55,3,Turkey
2020-10-01,2,11,1,61,3,Turkey
2020-11-01,1,10,1,50,3,Turkey
2020-12-01,1,8,1,58,2,Turkey
2021-01-01,1,8,1,59,2,Turkey
2021-02-01,1,6,1,49,3,Turkey
2021-03-01,1,6,1,50,5,Turkey
2021-04-01,1,6,1,46,4,Turkey
2021-05-01,1,6,2,42,3,Turkey
2021-06-01,3,8,2,37,3,Turkey
2021-07-01,14,28,3,32,5,Turkey
2021-08-01,19,22,2,35,5,Turkey
2021-09-01,17,19,2,53,5,Turkey
2021-10-01,16,25,2,56,6,Turkey
2021-11-01,11,26,2,48,7,Turkey
2021-12-01,8,40,2,47,7,Turkey
2022-01-01,8,51,2,53,8,Turkey
2022-02-01,11,41,2,58,9,Turkey
2022-03-01,12,68,2,59,13,Turkey
2022-04-01,10,30,2,46,9,Turkey
2022-05-01,28,33,3,43,10,Turkey
2022-06-01,21,24,3,37,6,Turkey
2022-07-01,21,30,4,36,5,Turkey
2022-08-01,27,22,3,36,5,Turkey
2022-09-01,21,21,3,53,5,Turkey
2022-10-01,20,30,3,59,8,Turkey
2022-11-01,10,40,3,47,12,Turkey
2022-12-01,9,49,2,52,9,Turkey
2023-01-01,9,63,3,47,9,Turkey
2023-02-01,4,38,2,41,5,Turkey
2023-03-01,7,27,2,45,8,Turkey
2023-04-01,8,27,3,36,8,Turkey
2023-05-01,16,30,3,37,8,Turkey
2023-06-01,18,31,3,35,6,Turkey
2023-07-01,22,50,5,33,5,Turkey
2023-08-01,28,32,4,34,5,Turkey
2023-09-01,23,27,3,48,6,Turkey
2023-10-01,21,30,4,60,8,Turkey
2023-11-01,11,51,3,49,10,Turkey
2023-12-01,10,49,2,47,9,Turkey
2024-01-01,8,82,3,47,10,Turkey
2024-02-01,11,48,3,48,10,Turkey
2024-03-01,12,29,3,48,10,Turkey
2024-04-01,13,29,4,38,9,Turkey
2024-05-01,21,25,3,36,13,Turkey
2024-06-01,18,36,3,33,6,Turkey
2024-07-01,17,37,4,31,6,Turkey
2024-08-01,22,29,4,32,6,Turkey
2024-09-01,18,24,3,49,6,Turkey
2024-10-01,17,30,3,55,9,Turkey
2024-11-01,13,41,3,49,10,Turkey
2024-12-01,12,36,2,46,10,Turkey
2025-01-01,10,48,3,42,10,Turkey
2025-02-01,11,31,2,53,9,Turkey
2025-03-01,9,20,2,46,8,Turkey
2025-04-01,14,29,3,48,9,Turkey
2025-05-01,17,23,3,44,9,Turkey
2004-01-01,51,55,20,32,16,Canada
2004-02-01,59,52,26,31,22,Canada
2004-03-01,62,64,24,29,20,Canada
2004-04-01,59,55,21,34,18,Canada
2004-05-01,59,57,21,28,18,Canada
2004-06-01,60,55,17,19,13,Canada
2004-07-01,72,72,17,18,18,Canada
2004-08-01,67,61,18,21,16,Canada
2004-09-01,64,44,19,27,21,Canada
2004-10-01,59,57,18,35,18,Canada
2004-11-01,62,57,19,47,21,Canada
2004-12-01,54,56,15,31,14,Canada
2005-01-01,65,62,17,28,16,Canada
2005-02-01,62,50,22,27,16,Canada
2005-03-01,69,59,21,29,15,Canada
2005-04-01,65,51,21,34,14,Canada
2005-05-01,75,63,26,29,16,Canada
2005-06-01,83,56,18,21,12,Canada
2005-07-01,79,70,17,20,13,Canada
2005-08-01,75,65,16,21,13,Canada
2005-09-01,81,49,16,27,17,Canada
2005-10-01,62,63,16,33,15,Canada
2005-11-01,67,71,15,48,15,Canada
2005-12-01,58,63,15,31,13,Canada
2006-01-01,54,68,18,27,13,Canada
2006-02-01,54,59,20,27,14,Canada
2006-03-01,59,51,21,30,13,Canada
2006-04-01,58,53,18,33,14,Canada
2006-05-01,67,58,19,26,16,Canada
2006-06-01,60,55,14,19,11,Canada
2006-07-01,64,66,16,18,12,Canada
2006-08-01,68,65,15,19,12,Canada
2006-09-01,65,51,17,28,14,Canada
2006-10-01,55,55,17,31,14,Canada
2006-11-01,58,50,16,43,16,Canada
2006-12-01,50,59,14,29,14,Canada
2007-01-01,47,58,17,25,12,Canada
2007-02-01,52,53,16,27,14,Canada
2007-03-01,51,60,22,29,12,Canada
2007-04-01,55,57,22,33,13,Canada
2007-05-01,56,51,23,26,12,Canada
2007-06-01,64,49,19,22,10,Canada
2007-07-01,95,89,21,21,10,Canada
2007-08-01,56,71,19,22,12,Canada
2007-09-01,66,45,17,29,14,Canada
2007-10-01,59,41,15,31,12,Canada
2007-11-01,63,41,14,42,14,Canada
2007-12-01,56,51,12,34,11,Canada
2008-01-01,47,57,15,28,10,Canada
2008-02-01,59,56,17,31,11,Canada
2008-03-01,67,54,17,30,11,Canada
2008-04-01,60,39,16,31,12,Canada
2008-05-01,64,47,18,27,11,Canada
2008-06-01,64,50,19,23,9,Canada
2008-07-01,78,72,20,21,10,Canada
2008-08-01,68,61,18,22,9,Canada
2008-09-01,66,41,17,29,13,Canada
2008-10-01,58,42,17,32,12,Canada
2008-11-01,53,53,14,46,13,Canada
2008-12-01,57,57,11,35,10,Canada
2009-01-01,49,60,13,28,9,Canada
2009-02-01,49,54,14,31,9,Canada
2009-03-01,71,56,16,29,10,Canada
2009-04-01,68,41,17,32,10,Canada
2009-05-01,64,45,19,27,11,Canada
2009-06-01,71,45,17,27,9,Canada
2009-07-01,83,71,20,23,9,Canada
2009-08-01,88,51,14,24,9,Canada
2009-09-01,76,33,12,28,9,Canada
2009-10-01,76,39,13,30,10,Canada
2009-11-01,69,51,13,43,11,Canada
2009-12-01,52,48,10,31,9,Canada
2010-01-01,55,52,11,27,8,Canada
2010-02-01,57,44,15,27,9,Canada
2010-03-01,65,43,20,27,10,Canada
2010-04-01,64,32,17,30,9,Canada
2010-05-01,68,32,16,27,9,Canada
2010-06-01,78,43,13,23,8,Canada
2010-07-01,82,54,14,21,8,Canada
2010-08-01,73,49,14,21,8,Canada
2010-09-01,61,33,12,28,9,Canada
2010-10-01,50,35,12,28,9,Canada
2010-11-01,54,37,12,43,10,Canada
2010-12-01,48,41,10,31,8,Canada
2011-01-01,42,53,12,34,9,Canada
2011-02-01,54,50,15,32,9,Canada
2011-03-01,51,51,16,32,9,Canada
2011-04-01,49,44,14,33,10,Canada
2011-05-01,58,47,15,32,9,Canada
2011-06-01,66,51,16,25,8,Canada
2011-07-01,78,66,16,22,9,Canada
2011-08-01,63,66,16,28,9,Canada
2011-09-01,55,44,14,35,9,Canada
2011-10-01,50,45,14,37,10,Canada
2011-11-01,56,50,13,51,10,Canada
2011-12-01,52,55,10,43,8,Canada
2012-01-01,42,51,11,35,8,Canada
2012-02-01,51,46,11,32,9,Canada
2012-03-01,46,52,13,36,8,Canada
2012-04-01,50,47,12,37,9,Canada
2012-05-01,54,38,13,30,8,Canada
2012-06-01,65,41,12,27,7,Canada
2012-07-01,61,51,13,25,9,Canada
2012-08-01,53,45,15,27,7,Canada
2012-09-01,60,33,12,35,8,Canada
2012-10-01,57,35,12,38,9,Canada
2012-11-01,64,47,12,47,10,Canada
2012-12-01,68,43,9,41,8,Canada
2013-01-01,43,46,12,38,7,Canada
2013-02-01,57,37,11,40,8,Canada
2013-03-01,58,39,12,34,7,Canada
2013-04-01,57,31,15,39,8,Canada
2013-05-01,53,36,12,32,8,Canada
2013-06-01,61,39,14,29,6,Canada
2013-07-01,76,43,16,25,7,Canada
2013-08-01,68,47,16,31,7,Canada
2013-09-01,55,31,12,34,7,Canada
2013-10-01,54,31,12,39,8,Canada
2013-11-01,56,34,11,52,8,Canada
2013-12-01,52,36,10,45,8,Canada
2014-01-01,51,32,12,40,7,Canada
2014-02-01,47,32,11,37,7,Canada
2014-03-01,51,35,12,39,8,Canada
2014-04-01,49,27,12,41,7,Canada
2014-05-01,52,27,12,33,7,Canada
2014-06-01,55,29,12,28,6,Canada
2014-07-01,64,38,18,30,6,Canada
2014-08-01,65,41,17,35,6,Canada
2014-09-01,57,28,12,43,7,Canada
2014-10-01,47,31,12,44,7,Canada
2014-11-01,52,31,11,57,8,Canada
2014-12-01,50,36,11,51,7,Canada
2015-01-01,40,34,12,42,6,Canada
2015-02-01,51,36,13,41,7,Canada
2015-03-01,53,36,13,40,7,Canada
2015-04-01,48,34,12,42,7,Canada
2015-05-01,51,28,13,36,7,Canada
2015-06-01,61,34,12,33,6,Canada
2015-07-01,67,43,17,30,6,Canada
2015-08-01,65,37,15,33,5,Canada
2015-09-01,62,27,10,42,7,Canada
2015-10-01,47,31,9,46,7,Canada
2015-11-01,64,36,10,60,8,Canada
